gid,cat,Hetereogen,Uncertain,label,dakar_dominance,dakar_pielou,dakar_renyi,dakar_richness,dakar_shannon,dakar_simpson,dakar_cl_10_patchnum,dakar_cl_10_patchdensity,dakar_cl_10_mps,dakar_cl_10_padcv,dakar_cl_10_padrange,dakar_cl_10_padsd,dakar_cl_10_shape,dakar_cl_22_patchnum,dakar_cl_22_patchdensity,dakar_cl_22_mps,dakar_cl_22_padcv,dakar_cl_22_padrange,dakar_cl_22_padsd,dakar_cl_22_shape,dakar_cl_23_patchnum,dakar_cl_23_patchdensity,dakar_cl_23_mps,dakar_cl_23_padcv,dakar_cl_23_padrange,dakar_cl_23_padsd,dakar_cl_23_shape,dakar_cl_33_patchnum,dakar_cl_33_patchdensity,dakar_cl_33_mps,dakar_cl_33_padcv,dakar_cl_33_padrange,dakar_cl_33_padsd,dakar_cl_33_shape,dakar_cl_34_patchnum,dakar_cl_34_patchdensity,dakar_cl_34_mps,dakar_cl_34_padcv,dakar_cl_34_padrange,dakar_cl_34_padsd,dakar_cl_34_shape,dakar_cl_45_patchnum,dakar_cl_45_patchdensity,dakar_cl_45_mps,dakar_cl_45_padcv,dakar_cl_45_padrange,dakar_cl_45_padsd,dakar_cl_45_shape,dakar_cl_99_patchnum,dakar_cl_99_patchdensity,dakar_cl_99_mps,dakar_cl_99_padcv,dakar_cl_99_padrange,dakar_cl_99_padsd,dakar_cl_99_shape,dakar_cl_111_patchnum,dakar_cl_111_patchdensity,dakar_cl_111_mps,dakar_cl_111_padcv,dakar_cl_111_padrange,dakar_cl_111_padsd,dakar_cl_111_shape,dakar_cl_112_patchnum,dakar_cl_112_patchdensity,dakar_cl_112_mps,dakar_cl_112_padcv,dakar_cl_112_padrange,dakar_cl_112_padsd,dakar_cl_112_shape,dakar_cl_113_patchnum,dakar_cl_113_patchdensity,dakar_cl_113_mps,dakar_cl_113_padcv,dakar_cl_113_padrange,dakar_cl_113_padsd,dakar_cl_113_shape,area,perimeter,compact_circle,compact_square,fd,NDVI_stddev,NDVI_median,NDWI_stddev,NDWI_median,mean_build_height,count_buildpixels,prop_10,prop_22,prop_23,prop_33,prop_34,prop_45,prop_99,prop_111,prop_112,prop_113
14480,6333,0,0,DEPR,0.539183387,0.7407076,1.326385136,8,1.540258155,0.734564959,69,4.106043024,0.002051449,213.0121524,0.02945,0.004369836,13.33621058,91,5.415216162,0.003465659,174.4018231,0.0424,0.006044173,15.58096748,41,2.439822667,0.013723171,428.4329629,0.37525,0.058794587,11.1585123,0,0,0,0,0,0,0,1,0.05950787,0.00045,0,0,0,1.767766953,172,10.23535363,0.002344477,239.3214907,0.0376,0.005610837,20.35763664,350,20.82775447,0.002825857,324.6145692,0.14005,0.009173144,36.00768473,172,10.23535363,0.010248401,432.6365769,0.4718,0.044338332,25.86285056,6,0.357047219,0.004345833,133.8599592,0.016125,0.005817331,3.576348481,0,0,0,0,0,0,0,168045,2626,1.807078,0.624422,1.308714,0.213661292,0.2921,0.219393689,-0.371025,2,71552,3.36934,7.50692,13.39284,0,0.01071,9.59862,23.5425,41.9584,0.62067,0
14485,6338,0,0,PLAN,0.059376089,0.963107562,1.517412718,5,1.550061824,0.780721511,0,0,0,0,0,0,0,13,11.26321261,0.001705769,167.3785915,0.008775,0.002855093,4.650374874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.198405822,0.010391667,205.8770721,0.0578,0.021394059,4.104928874,30,25.99202911,0.002301667,173.3409673,0.019025,0.003989731,8.638612944,30,25.99202911,0.002274167,277.9781819,0.026625,0.006321687,7.006148166,4,3.465603881,0.0166875,146.2983098,0.05855,0.02441353,5.080116561,0,0,0,0,0,0,0,11542,604,1.585957,0.711481,1.3692,0.168221303,0.209307,0.205023525,-0.328195,5.14,5399,0,7.68498,0,0,0,21.60804,23.92999,23.64408,23.13291,0
14492,6342,0,0,PLAN,0.165550831,0.914923702,1.71676568,7,1.780359318,0.820353757,40,10.7506652,0.003754375,322.4885403,0.07495,0.012107429,9.780034564,16,4.300266079,0.00384375,166.9825284,0.026175,0.006418391,5.766316546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,16.66353106,0.002131048,236.6704412,0.03205,0.005043562,13.01273665,101,27.14542962,0.00202401,163.9203663,0.016575,0.003317764,15.23332152,34,9.138065418,0.006242647,299.7922443,0.108525,0.018714972,11.15136383,12,3.225199559,0.01308125,121.0482253,0.047275,0.015834621,6.68852921,1,0.26876663,0.012725,0,0,0,2.991884898,37207,1184,1.731548,0.651659,1.344828,0.172160597,0.209085,0.212127801,-0.327273,4.36,15278,16.14481,6.61166,0,0,0,14.20432,21.97705,22.81829,16.87586,1.36802
14498,6347,0,0,PLAN,0.279134236,0.856553379,1.596178712,7,1.666775913,0.797330501,0,0,0,0,0,0,0,5,3.312574533,0.0018,106.5848934,0.00535,0.001918528,3.056868405,4,2.650059626,0.00041875,106.2430793,0.001125,0.000444893,2.870981942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.637604346,0.011125,142.8172794,0.0482,0.015888422,5.428922013,38,25.17556645,0.0024875,179.1397286,0.024325,0.004456101,9.627607311,15,9.937723599,0.005705,156.1641992,0.035925,0.008909168,6.819765572,12,7.950178879,0.005904167,96.17572087,0.015525,0.005678375,7.269608822,3,1.98754472,0.012616667,15.27202849,0.00465,0.001926821,4.137737529,15094,726,1.666977,0.676902,1.369261,0.153240415,0.178188,0.215083092,-0.304736,6.13,7771,0,2.38505,0.44388,0,0,20.63734,25.04969,22.67789,18.77567,10.03048
14503,6352,0,0,PLAN,0.440685004,0.773532707,1.371983357,7,1.505225145,0.746396526,1,0.566861289,0.000825,0,0,0,1.218543592,10,5.66861289,0.006395,123.5427695,0.024075,0.00790056,5.506490946,3,1.700583867,0.001091667,67.21893118,0.001725,0.000733807,2.446371359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18.13956125,0.003721875,341.0214597,0.07015,0.012692392,7.504882262,39,22.10759027,0.001644872,117.2698906,0.009575,0.001928939,9.189488938,8,4.534890312,0.020209375,228.1095625,0.14135,0.046099517,7.255868945,2,1.133722578,0.014025,1.960784314,0.00055,0.000275,3.089896421,0,0,0,0,0,0,0,17641,772,1.639649,0.688184,1.359991,0.155105788,0.23193,0.194293026,-0.351261,3.04,7589,0.18706,14.50031,0.74259,0,0,27.00527,14.54566,36.65892,6.36018,0
14510,6358,0,0,PLAN,0.361175489,0.814392515,1.410576482,7,1.58473466,0.75599742,16,9.324009324,0.002509375,161.4650444,0.014975,0.004051763,6.625089581,8,4.662004662,0.00125,123.2517748,0.0052,0.001540647,4.25,4,2.331002331,0.0025125,78.47618064,0.0052,0.001971714,3.316718543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12.82051282,0.006542045,228.8843213,0.06405,0.014973716,9.093916789,48,27.97202797,0.001523438,168.0230513,0.0166,0.002559726,10.26195363,13,7.575757576,0.009876923,149.9666813,0.046025,0.014812094,7.890783027,3,1.748251748,0.007783333,124.72466,0.021075,0.009707736,2.699482463,0,0,0,0,0,0,0,17160,756,1.628014,0.693101,1.359551,0.113189998,0.185506,0.17417054,-0.315115,2.62,6070,9.35897,2.331,2.34266,0,0,33.54895,17.04545,29.93007,5.44289,0
14535,6373,0,0,DEPR,0.398323808,0.795302055,1.420539294,7,1.547586341,0.758416303,19,20.43889845,0.004313158,355.0377773,0.0689,0.01531334,8.165393911,2,2.151462995,0.0055625,99.5505618,0.011075,0.0055375,1.967288672,3,3.227194492,0.001691667,123.9873197,0.004625,0.002097452,2.386332182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23.66609294,0.001610227,159.6702901,0.0114,0.002571055,6.946831551,60,64.54388985,0.000926667,252.7475373,0.01655,0.002342127,11.15368443,20,21.51462995,0.0021425,125.9794542,0.01,0.00269911,7.560298254,0,0,0,0,0,0,0,1,1.075731497,0.000375,0,0,0,1.161895004,9296,782,2.287988,0.493175,1.458161,0.177224424,0.23306,0.21079757,-0.325373,0.38,1729,35.26248,4.78701,2.18373,0,0,15.24312,23.92427,18.43804,0,0.16136
14541,6377,0,0,DEPR,0.681075032,0.64999667,1.003312135,7,1.264835117,0.63333701,8,0.898724934,0.0005625,26.85121327,0.000425,0.000151038,4.95661735,36,4.044262203,0.00128125,127.2458242,0.008125,0.001630337,9.882788685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.033196652,0.008883333,298.9853877,0.1221,0.026559869,8.014377585,162,18.19917991,0.002156019,176.4180276,0.031325,0.003803605,25.30901603,31,3.482559119,0.039712903,519.8568578,1.170275,0.206450251,16.66892797,36,4.044262203,0.009559722,201.8846771,0.109675,0.019299614,11.78314596,3,0.33702185,0.003458333,84.06772736,0.006625,0.002907342,2.552579607,89015,1650,1.560082,0.723282,1.300135,0.081074048,0.172777,0.158755241,-0.257404,3.96,63425,0.20221,2.07268,0,0,0,10.77796,15.69511,55.32101,15.46481,0.46621
14542,6378,0,0,DEPR,0.564559022,0.684913611,0.99747905,6,1.227200447,0.631191983,11,7.645791339,0.002915909,159.1597115,0.01625,0.004640952,5.206735401,3,2.08521582,0.0022,51.38408014,0.0026,0.00113045,2.861877165,1,0.69507194,0.001,0,0,0,1.502081889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26.41273372,0.001116447,223.2826842,0.0136,0.002492834,7.707309665,50,34.753597,0.001652,185.4131242,0.020675,0.003063025,12.23024919,13,9.035935219,0.014998077,183.432318,0.098075,0.02751132,8.090638056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14387,696,1.636889,0.689344,1.367306,0.141732156,0.214939,0.192092769,-0.314783,1.65,7799,8.91777,1.83499,0.27803,0,0,11.79537,22.96518,54.20866,0,0
14555,6388,0,0,PLAN,0.415483267,0.786483838,1.383950585,7,1.530426882,0.749413369,1,1.060670344,0.00095,0,0,0,1.784435632,13,13.78871447,0.001213462,128.7207291,0.00465,0.001561977,4.578077715,3,3.182011031,8.00E-04,11.12195651,2.00E-04,8.90E-05,3.31701736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.60670344,0.0050625,123.464543,0.015425,0.006250392,6.222222222,20,21.21340687,0.0021925,105.6361649,0.00725,0.002316073,6.864723583,4,4.242681375,0.02260625,135.9074277,0.07425,0.030723573,5.603451877,4,4.242681375,0.00791875,70.08624153,0.0129,0.005549954,3.525781692,0,0,0,0,0,0,0,9428,540,1.568841,0.719244,1.37499,0.132665301,0.200511,0.200642451,-0.312525,3.49,4884,0.40305,6.69283,1.01824,0,0,21.47857,18.60416,38.36445,13.43869,0
14556,6389,0,0,DEPR,0.333608575,0.813809509,1.327137626,6,1.458150895,0.734764621,13,10.09551914,0.003442308,146.2880284,0.01695,0.005035684,5.578089619,7,5.436048769,0.002139286,141.1915773,0.009,0.003020491,3.35042917,3,2.329735187,0.000691667,48.52296522,0.000775,0.000335617,2.41481372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13.97841112,0.0026625,187.7394941,0.01795,0.004998564,6.041080458,18,13.97841112,0.005065278,227.7638299,0.0515,0.011536871,10.31620978,12,9.318940747,0.010085417,182.4041285,0.0671,0.018396216,7.078458554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12877,652,1.620822,0.696177,1.369525,0.178441408,0.246626,0.212248603,-0.32885,1.74,4841,13.90075,4.6517,0.64456,0,0,14.88701,28.32181,37.59416,0,0
14557,6390,0,0,PLAN,0.467104034,0.775370442,1.370090225,8,1.612337508,0.745915966,15,5.625351584,0.003035,170.8616698,0.018375,0.005185652,7.38168623,9,3.375210951,0.006580556,136.3083617,0.0229,0.008969847,5.680840624,2,0.750046878,0.0008875,52.11267606,0.000925,0.0004625,2.373563316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8.625539096,0.001477174,194.9004165,0.013775,0.002879018,7.296969847,69,25.87661729,0.003083696,323.9055993,0.0737,0.009988263,13.96671038,47,17.62610163,0.005135638,249.3243061,0.07355,0.012804395,11.30166484,6,2.250140634,0.005170833,102.4030761,0.013,0.005295092,4.939276715,2,0.750046878,0.020475,82.53968254,0.0338,0.0169,3.397392701,26665,868,1.499491,0.752508,1.327862,0.213580861,0.235793,0.232075782,-0.326987,3.39,12534,6.82918,8.88431,0.26627,0,0,5.09657,31.91824,36.20851,4.65404,6.14288
14572,6403,0,0,PLAN,0.380486454,0.804468642,1.440423084,7,1.565423695,0.763172461,5,3.358860674,0.00405,172.6467179,0.017825,0.006992192,3.812301401,6,4.030632809,0.0018,63.90901454,0.00315,0.001150362,3.36787657,2,1.34354427,0.00035,35.71428571,0.00025,0.000125,2.078804602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10.07658202,0.00727,231.9890516,0.05245,0.016865604,6.48795749,28,18.80961978,0.002721429,117.8315464,0.01225,0.003206701,9.554654395,10,6.717721349,0.01132,184.0047057,0.0703,0.020829333,7.42304825,4,2.68708854,0.0104875,60.94408088,0.0175,0.00639151,3.454303253,0,0,0,0,0,0,0,14886,696,1.60922,0.701197,1.362454,0.142627133,0.183253,0.198555105,-0.324403,3.43,6206,5.44135,2.90206,0.1881,0,0,29.3027,20.47561,30.41784,11.27234,0
14591,6417,0,0,ACS,0.209104641,0.892541472,1.624939427,7,1.736805508,0.803076397,2,1.371553971,0.0046875,89.33333333,0.008375,0.0041875,3.821343568,10,6.857769853,0.006265,157.8772112,0.032275,0.009891007,4.714346175,1,0.685776985,0.032875,0,0,0,2.192321547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.71553971,0.0042025,234.6904377,0.04455,0.009862866,6.079393668,22,15.08709368,0.002589773,194.6585702,0.024025,0.005041215,7.572445198,11,7.543546839,0.009318182,221.6546665,0.073475,0.020654185,6.481211118,3,2.057330956,0.005375,128.2664434,0.01465,0.006894321,2.598747462,0,0,0,0,0,0,0,14582,664,1.551153,0.727445,1.355568,0.175958364,0.276089,0.186784364,-0.399869,3.63,4745,2.57166,17.18557,9.01797,0,0,23.05582,15.62886,28.11686,4.42326,0
14614,6428,0,0,DEPR,0.648621458,0.637997472,0.917804831,6,1.143138011,0.600605182,23,7.184132438,0.000841304,54.97230038,0.0016,0.000462484,6.82940897,4,1.249414337,0.00088125,49.06960941,0.001075,0.000432426,3.831791241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15.30532563,0.003296939,407.805273,0.095475,0.01344509,13.9948757,59,18.42886147,0.002427542,211.0058657,0.028975,0.005122257,15.37187968,18,5.622364517,0.025373611,201.289251,0.172325,0.051074352,10.66121233,2,0.624707169,0.008,79.6875,0.01275,0.006375,2.707700247,0,0,0,0,0,0,0,32015,798,1.258118,0.896879,1.288246,0.075005505,0.183922,0.160735559,-0.283788,2.36,18909,2.41762,0.44042,0,0,0,20.18429,17.89474,57.06388,1.99906,0
14621,6432,0,0,DEPR,0.651537735,0.665175838,1.024612007,7,1.294372414,0.641064297,9,3.511098974,0.002058333,175.3237452,0.008875,0.003608747,4.316470355,17,6.63207584,0.002735294,122.9460692,0.010775,0.003362937,6.78218135,1,0.390122108,0.000425,0,0,0,1.333945938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13.26415168,0.000823529,113.8623576,0.003275,0.00093769,8.814810994,81,31.59989077,0.002162346,177.8703759,0.018975,0.003846172,16.86939977,17,6.63207584,0.019688235,260.8486372,0.209975,0.051356493,11.3303895,3,1.170366325,0.012508333,24.91013034,0.0071,0.003115842,3.407089837,0,0,0,0,0,0,0,25633,904,1.592809,0.708421,1.341031,0.17594211,0.251137,0.211978772,-0.325381,3.15,14889,2.8908,7.25627,0.06632,0,0,4.36937,27.33195,52.22955,5.85573,0
14629,6437,0,0,DEPR,0.815292162,0.581022709,0.856557078,7,1.130617987,0.575378493,2,1.308814868,0.0004375,71.42857143,0.000625,0.0003125,2.112885637,4,2.617629736,0.0006875,62.79969469,0.0012,0.000431748,2.955734027,2,1.308814868,0.0010875,35.63218391,0.000775,0.0003875,2.573070084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18.32340815,0.001517857,184.3260238,0.0138,0.002797806,8.367479064,29,18.97781559,0.002618103,157.1672571,0.018,0.004114801,9.807838418,11,7.198481775,0.021068182,262.0538838,0.194625,0.055209989,6.943229883,1,0.654407434,0.02605,0,0,0,1.270135332,0,0,0,0,0,0,0,15281,644,1.46962,0.767803,1.342631,0.081617695,0.193229,0.168027615,-0.279318,2.84,10312,0.22904,0.71985,0.56933,0,0,11.12493,19.87435,60.66357,6.81893,0
14638,6444,0,0,DEPR,0.513107392,0.713629312,1.172907177,6,1.278652078,0.69053404,4,3.666697222,0.00058125,113.729694,0.001575,0.000661054,3.318245423,10,9.166743056,0.00573,101.7194909,0.016675,0.005828527,5.295057213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.583371528,0.00326,180.2160945,0.01495,0.005875045,3.348438424,19,17.41681181,0.004673684,190.5557979,0.038075,0.008905976,9.807267857,15,13.75011458,0.007173333,227.6328935,0.065775,0.016328866,8.680756958,2,1.833348611,2.00E-04,50,2.00E-04,1.00E-04,1.5,0,0,0,0,0,0,0,10909,438,1.182978,0.953846,1.308378,0.197493414,0.361735,0.206336705,-0.432307,3.64,4320,0.85251,21.01018,0,0,0,5.97672,32.56027,39.45366,0.14667,0
14642,6446,0,0,DEPR,0.417805016,0.766818581,1.222875857,6,1.373954454,0.705617653,31,7.101296559,0.004352419,289.7323061,0.070925,0.012610365,11.06660316,6,1.374444495,0.002254167,107.1860834,0.007125,0.002416153,3.933892261,5,1.145370413,0.00228,128.028487,0.00755,0.00291905,3.371708922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13.05722271,0.003909211,493.2669258,0.144675,0.019282843,12.36115075,95,21.76203784,0.002412105,166.074026,0.024225,0.00400588,21.0310864,71,16.26425986,0.006753873,291.2430141,0.136425,0.019670184,15.92831682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43654,1274,1.720095,0.655998,1.338428,0.1328711,0.226411,0.176272561,-0.303899,1.39,19181,12.36313,1.23929,1.04458,0,0,20.41737,20.99693,43.9387,0,0
14658,6459,0,0,DEPR,0.705513615,0.637437723,0.975021776,7,1.240396534,0.62281586,5,1.478939896,0.000535,37.10174438,6.00E-04,0.000198494,3.286904063,11,3.253667771,0.001731818,134.2584466,0.0084,0.002325112,4.890534003,2,0.591575958,3.00E-04,91.66666667,0.00055,0.000275,1.735055234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13.01467108,0.002397159,278.3733904,0.041,0.006673053,10.64602353,77,22.7756744,0.001822078,169.2805492,0.018175,0.003084424,14.65694671,8,2.366303833,0.05974375,174.0487682,0.300875,0.103983261,9.933617544,7,2.070515854,0.014164286,131.1348805,0.0511,0.018574319,5.033648753,0,0,0,0,0,0,0,33808,936,1.436022,0.785767,1.312106,0.076750036,0.185362,0.153391187,-0.288592,3.25,23084,0.31649,2.2539,0.07099,0,0,12.47929,16.59962,56.54875,11.73095,0
14709,6494,0,0,AGRI,0.199864599,0.888453444,1.491302108,6,1.591894871,0.774920613,41,3.553136726,0.019009756,343.1416878,0.32745,0.065230398,14.24103139,30,2.599856141,0.002780833,147.9204631,0.0183,0.004113422,10.64625863,26,2.253208656,0.025504808,216.5484571,0.209425,0.055230268,9.065792091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,9.706129594,0.007275446,778.903659,0.60165,0.056668718,15.64212895,146,12.65263322,0.002268151,227.4769132,0.033425,0.005159519,24.30245183,51,4.41975544,0.004173039,374.3888404,0.111875,0.015623393,13.54237837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115391,4108,3.411454,0.330762,1.4277,0.156330889,0.256604,0.165945969,-0.413959,1.49,8513,27.01771,2.89191,22.98706,0,0,28.24657,11.47923,7.37753,0,0
14723,6505,0,0,DEPR,0.520064842,0.709746285,1.133442014,6,1.271694627,0.678076717,8,9.025270758,0.0040875,107.6456943,0.014,0.004400018,6.594540069,1,1.128158845,0.001225,0,0,0,1.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.28158845,0.002555,105.5081307,0.008625,0.002695733,5.239494194,27,30.46028881,0.002191667,301.7753295,0.03535,0.006613909,10.12295033,23,25.94765343,0.004472826,251.5682367,0.054275,0.01125221,7.350159734,2,2.25631769,3.75E-05,33.33333333,2.50E-05,1.25E-05,1.443375673,0,0,0,0,0,0,0,8864,478,1.432215,0.787856,1.357487,0.141424155,0.234397,0.20103168,-0.307642,1.93,4118,14.75632,0.5528,0,0,0,11.52978,26.70352,46.42374,0.03384,0
14746,6523,0,0,DEPR,0.532304799,0.726449446,1.150429739,7,1.41360535,0.683499273,45,5.474785571,0.003499444,226.1076629,0.039875,0.007912512,11.012239,19,2.31157613,0.001578947,76.96824742,0.005125,0.001215288,7.794228634,13,1.58160472,0.012071154,237.4929196,0.109725,0.028668136,6.222585247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,11.31455685,0.002176882,190.7362897,0.026775,0.004152103,14.92962105,144,17.51931383,0.003391319,229.1533035,0.061125,0.007771321,27.65016453,68,8.273009307,0.014752574,404.2584774,0.380575,0.059638529,18.35588313,3,0.364985705,0.0055,5.797311051,7.00E-04,0.000318852,2.763671252,0,0,0,0,0,0,0,82195,1760,1.731749,0.651583,1.320698,0.185228538,0.244478,0.208004965,-0.318872,1.9,40787,7.66348,1.45994,7.63672,0,0,9.85218,23.76544,48.81927,0.80297,0
14749,6525,0,0,PLAN,0.228161772,0.890277381,1.704187334,8,1.85127977,0.818079834,11,2.38363526,0.011209091,128.1277293,0.037975,0.014361954,8.244551397,20,4.333882292,0.00557125,233.2191168,0.0595,0.01299322,6.103884344,6,1.300164688,0.011145833,151.3051635,0.047775,0.016864221,4.582330958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8.01768224,0.004883784,286.9523851,0.0688,0.014014134,9.186328296,94,20.36924677,0.003069681,216.7330426,0.04575,0.006653013,16.26584575,42,9.101152813,0.007160714,392.2143258,0.183975,0.028085347,11.33282846,15,3.250411719,0.003573333,136.1813625,0.0157,0.004866214,6.500609903,2,0.433388229,0.01425,97.01754386,0.02765,0.013825,3.139449052,46148,1234,1.620443,0.69634,1.325563,0.215611668,0.252535,0.222488061,-0.358852,3.49,15314,10.68735,9.65806,5.79657,0,0,15.66265,25.01083,26.0683,4.64592,2.47031
14752,6528,0,0,AGRI,0.724955737,0.477054977,0.378237315,4,0.661338624,0.314932095,0,0,0,0,0,0,0,43,6.64503168,0.002000581,204.8627039,0.026725,0.004098445,11.31946088,10,1.545356205,0.1327775,299.441544,1.325525,0.397590996,6.999098864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4.945139855,0.002271094,200.1140504,0.021825,0.004544778,7.168478423,76,11.74470716,0.001727303,194.843272,0.02615,0.003365533,12.56489724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64710,1532,1.698901,0.664182,1.324164,0.120696012,0.54717,0.103132868,-0.628323,0,0,0,5.31757,82.07541,0,0,4.49235,8.11467,0,0,0
14794,6562,0,0,PLAN,0.153278142,0.904762936,1.305117493,5,1.45615977,0.728859324,0,0,0,0,0,0,0,5,5.061753391,0.004395,82.99232881,0.008575,0.003647513,3.609020427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19.23466289,0.002140789,265.6678402,0.0259,0.005687389,6.730945242,18,18.22231221,0.002019444,118.0384135,0.00995,0.00238372,7.2512509,5,5.061753391,0.021325,174.3260426,0.095225,0.037175029,5.673207842,2,2.024701357,0.0206625,42.89171204,0.017725,0.0088625,2.410402943,0,0,0,0,0,0,0,9878,542,1.538367,0.733492,1.368824,0.101033567,0.18924,0.159396539,-0.302112,3.54,5918,0,8.89856,0,0,0,16.47095,14.71958,43.17676,16.73416,0
14833,6595,0,0,DEPR,0.464119222,0.776805833,1.433542817,8,1.615322319,0.761537406,21,6.503158677,0.003263095,208.1592777,0.023725,0.006792435,7.735715791,17,5.264461786,0.004335294,191.4900465,0.033125,0.008301657,6.050226512,13,4.025764895,0.00215,119.2151673,0.0099,0.002563126,6.131023197,0,0,0,0,0,0,0,1,0.309674223,5.00E-05,0,0,0,1.060660172,35,10.8385978,0.003162143,217.8514946,0.038,0.006888775,10.41546044,61,18.89012759,0.003829508,188.6738563,0.050075,0.007225281,14.36930724,31,9.599900904,0.008979032,210.2753548,0.074625,0.018880692,11.5904647,13,4.025764895,0.001111538,277.448565,0.01165,0.003083948,3.577128422,0,0,0,0,0,0,0,32292,1030,1.616906,0.697863,1.336338,0.212591075,0.266542,0.231970627,-0.349764,2.41,11712,8.48817,9.1292,3.46216,0,0.00619,13.70928,28.93596,34.47913,1.78992,0
14849,6607,0,0,AGRI,0.70196696,0.563843405,0.612589505,5,0.907470952,0.458054321,0,0,0,0,0,0,0,61,8.819362114,0.003869672,254.1211284,0.056225,0.009833654,12.92580624,27,3.903652083,0.045861111,479.4108823,1.165575,0.219863157,9.67183761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.903652083,0.00422037,113.8307278,0.01835,0.004804078,8.731656633,84,12.14469537,0.001614881,146.3152355,0.014075,0.002362817,13.67066295,2,0.289159414,0.002625,1.904761905,1.00E-04,5.00E-05,2.725758959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69166,1612,1.729075,0.652591,1.325387,0.141939558,0.557778,0.120226455,-0.637797,2.42,210,0,13.65122,71.61033,0,0,6.58994,7.84489,0.30362,0,0
14860,6616,0,0,DEPR,0.525929482,0.729725711,1.222340002,7,1.419980667,0.705459865,5,2.592016589,0.000445,15.24119097,0.000175,6.78E-05,3.020993958,7,3.628823224,0.002707143,120.3484428,0.009975,0.003258004,4.013540735,3,1.555209953,0.001208333,46.61171103,0.0013,0.000563225,2.408318916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7.776049767,0.007756667,163.1837278,0.036975,0.012657618,7.717651899,26,13.47848626,0.002624038,134.7406302,0.0167,0.003535646,9.485099498,8,4.147226542,0.027015625,201.9837529,0.1695,0.054567173,6.453105296,3,1.555209953,0.018916667,138.0575273,0.055475,0.026115882,3.442158937,0,0,0,0,0,0,0,19290,610,1.238964,0.910744,1.299936,0.08709536,0.179213,0.15148429,-0.278417,3.07,10915,0.46138,3.9295,0.75168,0,0,24.12649,14.14723,44.81597,11.76776,0
14862,6618,0,0,DEPR,0.678364477,0.65138962,0.963077416,7,1.267545672,0.618283623,11,3.772808341,0.002152273,191.5816651,0.01465,0.00412336,6.369144204,12,4.115790918,0.00415,109.8633998,0.013675,0.004559331,6.049494652,5,1.714912882,0.00082,86.62829578,0.0021,0.000710352,3.31869244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9.260529565,0.001621296,171.1707611,0.01135,0.002775185,8.041591271,74,25.38071066,0.002431419,177.3584653,0.027625,0.004312327,16.30810174,20,6.85965153,0.02031,373.1661145,0.348625,0.075790038,10.93218614,2,0.685965153,0.0107125,7.351225204,0.001575,0.0007875,2.664429244,0,0,0,0,0,0,0,29156,1106,1.827201,0.617545,1.363467,0.180578153,0.238652,0.213065676,-0.316629,2.49,17105,3.24804,6.83221,0.56249,0,0,6.00562,24.68446,55.72781,2.93936,0
