,X1,gid,label,uncertain,heterogen,cat,map_6_shadowback_dominance,map_6_shadowback_pielou,map_6_shadowback_renyi,map_6_shadowback_richness,map_6_shadowback_shannon,map_6_shadowback_simpson,map_6_shadowback_cl_13_patchnum,map_6_shadowback_cl_13_patchdensity,map_6_shadowback_cl_13_mps,map_6_shadowback_cl_13_padcv,map_6_shadowback_cl_13_padrange,map_6_shadowback_cl_13_padsd,map_6_shadowback_cl_13_shape,map_6_shadowback_cl_14_patchnum,map_6_shadowback_cl_14_patchdensity,map_6_shadowback_cl_14_mps,map_6_shadowback_cl_14_padcv,map_6_shadowback_cl_14_padrange,map_6_shadowback_cl_14_padsd,map_6_shadowback_cl_14_shape,map_6_shadowback_cl_20_patchnum,map_6_shadowback_cl_20_patchdensity,map_6_shadowback_cl_20_mps,map_6_shadowback_cl_20_padcv,map_6_shadowback_cl_20_padrange,map_6_shadowback_cl_20_padsd,map_6_shadowback_cl_20_shape,map_6_shadowback_cl_30_patchnum,map_6_shadowback_cl_30_patchdensity,map_6_shadowback_cl_30_mps,map_6_shadowback_cl_30_padcv,map_6_shadowback_cl_30_padrange,map_6_shadowback_cl_30_padsd,map_6_shadowback_cl_30_shape,map_6_shadowback_cl_31_patchnum,map_6_shadowback_cl_31_patchdensity,map_6_shadowback_cl_31_mps,map_6_shadowback_cl_31_padcv,map_6_shadowback_cl_31_padrange,map_6_shadowback_cl_31_padsd,map_6_shadowback_cl_31_shape,map_6_shadowback_cl_41_patchnum,map_6_shadowback_cl_41_patchdensity,map_6_shadowback_cl_41_mps,map_6_shadowback_cl_41_padcv,map_6_shadowback_cl_41_padrange,map_6_shadowback_cl_41_padsd,map_6_shadowback_cl_41_shape,map_6_shadowback_cl_51_patchnum,map_6_shadowback_cl_51_patchdensity,map_6_shadowback_cl_51_mps,map_6_shadowback_cl_51_padcv,map_6_shadowback_cl_51_padrange,map_6_shadowback_cl_51_padsd,map_6_shadowback_cl_51_shape,map_6_shadowback_cl_111_patchnum,map_6_shadowback_cl_111_patchdensity,map_6_shadowback_cl_111_mps,map_6_shadowback_cl_111_padcv,map_6_shadowback_cl_111_padrange,map_6_shadowback_cl_111_padsd,map_6_shadowback_cl_111_shape,map_6_shadowback_cl_112_patchnum,map_6_shadowback_cl_112_patchdensity,map_6_shadowback_cl_112_mps,map_6_shadowback_cl_112_padcv,map_6_shadowback_cl_112_padrange,map_6_shadowback_cl_112_padsd,map_6_shadowback_cl_112_shape,area,perimeter,compact_circle,compact_square,fd,ndvi_stddev,ndvi_median,ndwi_stddev,ndwi_median,mean_build_height,count_buildpixels,prop_13,prop_14,prop_20,prop_30,prop_31,prop_41,prop_51,prop_111,prop_112
413,548,19623,PLAN,NA,NA,13310,1.149582259,0.409231583,0.444703695,7,0.79632789,0.358985816,2,0.260078023,0.00055,18.18181818,2.00E-04,1.00E-04,2.93973561,0,0,0,0,0,0,0,38,4.941482445,0.004751316,165.6645048,0.036475,0.007871244,11.3611825,18,2.340702211,0.084654167,408.2794799,1.509675,0.345625591,7.28686537,30,3.901170351,0.002071667,102.2818853,0.007525,0.00211894,8.975165746,0,0,0,0,0,0,0,52,6.762028609,0.00106875,84.96918593,0.004275,0.000908108,14.34822141,1,0.130039012,0.01215,0,0,0,1.360827635,34,4.421326398,0.002564706,89.19053229,0.010075,0.002287475,9.346539368,76900,1508,1.534028,0.735566,1.301043,0.146836429,0.378049,0.10127433,-0.392508,1.21,3974,0.05722,0,9.39142,79.26008,3.23277,0,2.89077,0.63199,4.53576
415,550,19735,PLAN,NA,NA,13379,0.383282479,0.81568009,1.495514869,8,1.696159063,0.775866824,2,0.758840492,0.001475,50.84745763,0.0015,0.00075,2.57760893,6,2.276521475,0.012908333,140.9628681,0.0464,0.018195957,5.883972003,19,7.208984671,0.002534211,177.8793921,0.01525,0.004507838,6.687748986,14,5.311883442,0.001792857,105.2547116,0.00675,0.001887067,5.980566969,13,4.932463196,0.002084615,70.10147541,0.00495,0.001461346,4.343315686,0,0,0,0,0,0,0,56,21.24753377,0.001497768,96.78414599,0.007025,0.001449602,15.08053146,11,4.173622705,0.021356818,263.2448159,0.198525,0.056220717,6.736255758,23,8.726665655,0.006928261,205.6822206,0.0673,0.014250201,9.237532834,26356,860,1.494355,0.755094,1.327563,0.112668772,0.0787536,0.087173346,-0.179726,3.18,15771,0.44772,11.75444,7.30763,3.80938,4.11292,0,12.72955,35.65412,24.18425
417,552,19836,PLAN,NA,NA,13439,0.187958695,0.895098255,1.479577905,6,1.603800774,0.772266207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.280848476,0.038341667,218.9982626,0.232,0.083967584,9.055637902,36,6.842545427,0.007495139,385.8478494,0.169675,0.028919832,7.806381394,16,3.041131301,0.003404688,67.95738148,0.009425,0.002313736,5.676978622,0,0,0,0,0,0,0,62,11.78438379,0.001410484,111.1774594,0.007975,0.00156814,16.98400224,12,2.280848476,0.019854167,161.2361165,0.10705,0.032012087,5.782524692,42,7.982969665,0.004885714,165.5921737,0.045125,0.00809036,10.47484339,52612,1240,1.525016,0.739913,1.310471,0.124271397,0.116406,0.095733404,-0.258163,2.92,17738,0,0,34.98061,20.51433,4.14164,0,6.64867,18.11374,15.601
418,553,19837,PLAN,NA,NA,13440,0.347562574,0.832857733,1.578977902,8,1.731878968,0.793814267,2,0.742004897,0.00085,8.823529412,0.00015,7.50E-05,2.182820625,11,4.081026935,0.012677273,141.5004647,0.061825,0.0179384,7.190101658,7,2.59701714,0.003178571,181.2860676,0.017175,0.005762307,4.843651005,24,8.904058767,0.001121875,130.571953,0.00615,0.001464854,7.480724224,18,6.678044075,0.003286111,131.4835789,0.0192,0.004320696,5.345224838,0,0,0,0,0,0,0,49,18.17911998,0.001836735,103.7736363,0.0089,0.001906046,14.94166667,26,9.646063664,0.004422115,116.7348807,0.01815,0.005162151,7.424509548,21,7.791051421,0.010447619,149.2382851,0.052,0.015591848,8.779860171,26954,862,1.481122,0.761841,1.325099,0.138308604,0.0961538,0.103368396,-0.190591,2.65,13375,0.25228,20.69452,3.30192,3.9957,8.77792,0,13.35609,17.0624,32.55917
419,554,19856,PLAN,NA,NA,13455,0.375245458,0.807161981,1.410362104,7,1.570664691,0.755945106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4.325259516,0.0193,289.1876684,0.2372,0.05581322,9.346757523,31,7.057002368,0.010710484,232.9625724,0.1259,0.024951419,8.941957631,12,2.731742852,0.002239583,95.06025529,0.00725,0.002128954,4.651206395,1,0.227645238,0.01115,0,0,0,3.385623125,53,12.0651976,0.001174057,122.316628,0.00895,0.001436066,14.73244711,8,1.821161901,0.0176375,88.84688381,0.043225,0.015670369,4.545662686,27,6.146421417,0.005856481,191.036826,0.05365,0.011188036,9.103498003,43928,1148,1.545134,0.730279,1.318162,0.109048849,0.151655,0.092789123,-0.256255,2.68,11969,0,0,33.391,30.23356,2.44719,1.0153,5.66609,12.8483,14.39856
421,557,19935,PLAN,NA,NA,13501,0.608423625,0.66043231,0.980303889,6,1.183335844,0.624802937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.676357118,0.019875,265.0334067,0.19265,0.05267539,8.840730556,16,6.235142824,0.019210938,208.468491,0.130475,0.040048752,7.733389104,4,1.558785706,0.0040125,53.30198951,0.0058,0.002138742,2.446944818,0,0,0,0,0,0,0,30,11.69089279,0.001050833,134.7293901,0.006725,0.001415781,9.293009831,1,0.389696426,0.006075,0,0,0,1.667900778,16,6.235142824,0.002625,84.33345433,0.008475,0.002213753,6.453139232,25661,796,1.401753,0.804977,1.315824,0.099887119,0.188235,0.069621897,-0.285935,1.11,1923,0,0,37.17704,47.91318,2.50185,0,4.91407,0.94696,6.5469
424,560,20042,PLAN,NA,YES,13575,0.424324751,0.781940214,1.388945287,7,1.521585398,0.750661854,1,0.273762593,0.000725,0,0,0,1.485562705,0,0,0,0,0,0,0,7,1.916338152,0.045228571,234.0437556,0.304075,0.105854647,9.166082913,36,9.855453351,0.006639583,225.014062,0.068675,0.014939996,8.560000674,12,3.285151117,0.001672917,100.8384398,0.006625,0.001686943,4.605244993,0,0,0,0,0,0,0,34,9.307928165,0.001393382,96.15113138,0.00565,0.001339753,12.60004293,10,2.737625931,0.019965,115.7421686,0.082875,0.023107924,5.802085279,25,6.844064827,0.00359,176.5133387,0.0308,0.006336829,8.712108565,36528,974,1.43761,0.784899,1.310017,0.122510351,0.140104,0.103026394,-0.268437,3.14,11576,0.07939,0,34.66929,26.17444,2.19831,0,5.1878,21.86268,9.82808
428,569,20238,PLAN,NA,NA,13700,0.321872802,0.834590101,1.47469981,7,1.624037348,0.771152586,0,0,0,0,0,0,0,1,0.185811439,0.035175,0,0,0,2.399360256,11,2.043925824,0.039102273,293.4960714,0.40165,0.114763634,7.669563407,26,4.831097402,0.014448077,316.7594488,0.182825,0.045765649,7.158556102,12,2.229737263,0.00195,78.38357112,0.004575,0.00152848,5.278792637,0,0,0,0,0,0,0,55,10.21962912,0.001570455,107.5593474,0.01055,0.001689171,16.26424345,10,1.858114386,0.02197,132.50153,0.1039,0.029110586,4.704284356,30,5.574343157,0.005834167,127.2428823,0.0357,0.007423562,8.939671473,53818,1272,1.546744,0.729519,1.312422,0.141803635,0.115813,0.104801556,-0.270333,3.03,15789,0,2.61437,31.96886,27.92003,1.7392,0,6.41979,16.32911,13.00866
432,573,20331,PLAN,YES,YES,13761,0.62406836,0.699886557,1.220971516,8,1.455373182,0.705056515,1,0.217751067,0.00095,0,0,0,2.027767764,2,0.435502134,0.024925,50.85255767,0.02535,0.012675,5.307448259,5,1.088755335,0.09337,195.1696422,0.45775,0.182229895,7.976416454,27,5.879278808,0.014185185,408.7933938,0.307275,0.0579881,7.299595155,13,2.830763871,0.003915385,96.90899585,0.01365,0.00379436,4.443503127,0,0,0,0,0,0,0,41,8.927793746,0.001539634,123.8122418,0.010575,0.001906256,12.65687306,2,0.435502134,0.005575,59.19282511,0.0066,0.0033,1.965081954,19,4.137270273,0.006435526,161.8834026,0.044875,0.010418049,6.491678772,45924,1260,1.658616,0.680314,1.330049,0.142275173,0.172685,0.100443991,-0.282627,1.42,5337,0.08275,4.34196,40.66283,33.35946,4.43341,0,5.49821,0.97117,10.6502
436,582,20633,PLAN,NA,YES,13966,0.527503093,0.728917035,1.1315719,7,1.418407056,0.677474121,0,0,0,0,0,0,0,6,0.872321247,0.007691667,210.5561541,0.043725,0.016195278,5.73721434,9,1.30848187,0.045191667,273.245577,0.394375,0.12348423,9.239514626,22,3.198511238,0.0388875,347.5262495,0.63915,0.13514427,6.565248528,7,1.017708121,0.002967857,129.075158,0.0116,0.003830766,3.260823872,0,0,0,0,0,0,0,67,9.74092059,0.001495896,91.7661715,0.0058,0.001372726,16.97025592,11,1.599255619,0.010606818,95.6338838,0.0267,0.010143712,4.537773279,31,4.506993109,0.005595968,218.9400936,0.05785,0.012251817,8.28324767,68782,1396,1.501561,0.751471,1.300218,0.152860093,0.223086,0.110356155,-0.300151,2.36,11606,0,2.68384,23.65299,49.75284,1.20816,0,5.82856,6.78521,10.0884
437,584,20792,PLAN,YES,YES,14078,0.632187969,0.695981851,1.140798884,8,1.447253572,0.680436374,0,0,0,0,0,0,0,1,0.05919892,0.052175,0,0,0,2.52825433,66,3.907128734,0.018806818,649.5386372,0.99805,0.122157551,17.12796001,76,4.499117936,0.026176974,390.6258766,0.76305,0.102254033,16.42882019,42,2.486354649,0.004372619,106.851453,0.03,0.004672207,8.44137266,1,0.05919892,0.2764,0,0,0,1.673838885,136,8.051053149,0.001194853,108.0629227,0.01045,0.001291193,21.78049939,11,0.651188122,0.007745455,68.68402549,0.0166,0.00531989,4.984747864,54,3.196741691,0.004304167,168.0474728,0.0519,0.007233043,10.65121198,168922,2212,1.518228,0.743221,1.279643,0.139401665,0.206954,0.111798887,-0.297082,2.07,12705,0,1.23548,29.39226,47.10932,4.34875,6.54503,3.84793,2.0175,5.50372
441,589,20975,PLAN,NA,NA,14196,0.366675547,0.795354481,1.249099487,6,1.425083922,0.713237086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3.431143806,0.027263,428.2480903,0.59805,0.116753277,11.50409544,58,7.96025363,0.010926293,246.0442696,0.160525,0.026883518,10.66177142,11,1.509703275,0.003125,173.0715039,0.019525,0.005408484,4.368815109,0,0,0,0,0,0,0,80,10.97966018,0.000959688,117.7437041,0.009125,0.001129972,16.96242519,16,2.195932036,0.011703125,101.057501,0.044025,0.011826886,7.025264345,42,5.764321594,0.00494881,123.9715902,0.028225,0.006135118,10.8904102,72862,1296,1.354408,0.833116,1.280249,0.128661905,0.14249,0.106839944,-0.275261,2.79,15804,0,0,37.41731,34.79043,1.88713,0,4.21482,10.27971,11.41061
444,592,21062,PLAN,NA,NA,14245,0.153474824,0.91434407,1.540853352,6,1.638284645,0.785801763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8.275354768,0.007175,222.9165919,0.07605,0.015994265,9.837733682,49,15.01823643,0.004689796,274.660701,0.06695,0.012881026,11.12908377,40,12.25978484,0.00192875,115.3547917,0.012775,0.002224906,8.505578399,0,0,0,0,0,0,0,55,16.85720416,0.001431818,138.6283452,0.010175,0.001984906,15.82186552,3,0.919483863,0.013433333,97.41832461,0.03045,0.013086528,2.789558696,22,6.742881662,0.008906818,132.0762687,0.048475,0.011763793,8.799030601,32627,950,1.483645,0.760545,1.319452,0.156429357,0.168773,0.116762893,-0.27342,1.58,9450,0,0,23.75027,28.17299,9.45842,0,9.65458,4.94069,24.02305
453,605,21561,PLAN,NA,NA,14591,0.346273444,0.806741111,1.192258647,6,1.445486025,0.696465089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3.636174744,0.015305952,335.0444514,0.3235,0.051281744,15.1537966,74,6.406593597,0.018679392,378.0609775,0.5632,0.070619492,14.35738068,53,4.588506225,0.002768396,157.628246,0.02245,0.004363774,10.19457157,0,0,0,0,0,0,0,150,12.98633837,0.0010025,139.7190636,0.013075,0.001400684,21.41666367,22,1.904662961,0.011061364,67.2618841,0.0293,0.007440082,7.287578056,41,3.549599155,0.007855488,171.7242804,0.070075,0.01348978,12.84984621,115506,2368,1.965507,0.574091,1.333062,0.132375571,0.234028,0.105620591,-0.313076,2.44,22617,0,0,22.26205,47.86851,5.08112,0,5.20752,8.42727,11.15353
454,606,21569,PLAN,NA,NA,14597,0.099024099,0.94911168,1.748456284,7,1.84688605,0.825957592,0,0,0,0,0,0,0,20,6.31771804,0.00315375,242.3963333,0.0312,0.007644574,6.92820323,11,3.474744922,0.0099,264.0656413,0.09245,0.026142498,5.871212121,46,14.53075149,0.001242935,212.405238,0.0177,0.002640059,8.960200832,25,7.89714755,0.003654,111.7187555,0.0168,0.004082203,6.145745143,0,0,0,0,0,0,0,65,20.53258363,0.002007308,141.7672209,0.014425,0.002845704,17.04671765,13,4.106516726,0.017507692,216.8238473,0.1347,0.037960852,6.419333937,20,6.31771804,0.0056425,151.0547214,0.028975,0.008523263,8.550849362,31657,900,1.42693,0.790774,1.31286,0.151523483,0.125348,0.105618838,-0.23174,3.09,13618,0,7.9698,13.75999,7.22431,11.54247,0,16.48609,28.75825,14.25909
455,607,21578,PLAN,NA,NA,14605,0.59180705,0.730657004,1.377948479,9,1.605417527,0.747904799,4,0.516822575,0.00093125,45.25600448,0.001075,0.000421447,2.908273318,11,1.421262081,0.066861364,314.7516095,0.732325,0.210447218,12.32803153,6,0.775233862,0.026808333,187.8466318,0.138475,0.050358551,5.878156828,25,3.230141093,0.00157,101.7474806,0.0056,0.001597435,7.457747222,26,3.359346736,0.002579808,90.00229142,0.009375,0.002321886,6.641223657,1,0.129205644,0.004,0,0,0,2.60887907,142,18.34720141,0.001451056,175.4377118,0.02535,0.0025457,23.00478478,18,2.325701587,0.009536111,129.1191783,0.0483,0.012312948,6.83672348,58,7.493927335,0.009428017,217.3882719,0.106375,0.020495404,15.07486044,77396,1580,1.602112,0.704307,1.308587,0.102808085,0.0735931,0.079342818,-0.187327,2.5,28739,0.19252,38.01101,8.31309,2.02853,3.46659,0.20673,10.64913,8.87126,28.26115
456,608,21626,PLAN,NA,NA,14633,0.273489504,0.859454197,1.543138067,7,1.672420645,0.786290586,0,0,0,0,0,0,0,1,0.97191175,0.0101,0,0,0,4.204032129,7,6.803382253,0.009267857,111.7520165,0.030125,0.010357017,5.830257929,11,10.69102925,0.005313636,279.8402438,0.052275,0.014869693,5.408158856,4,3.887647002,0.0016625,74.50441157,0.00315,0.001238636,2.513871292,0,0,0,0,0,0,0,18,17.49441151,0.000690278,69.57262354,0.002125,0.000480244,8.096531537,4,3.887647002,0.0083125,76.41391521,0.015,0.006351907,2.700911848,13,12.63485276,0.005498077,139.5556309,0.0231,0.007672876,5.657418435,10289,424,1.179164,0.956931,1.309632,0.108106994,0.10513,0.101210633,-0.235474,2.4,4189,0,3.92652,25.22111,22.7233,2.58529,0,4.8304,12.92643,27.78696
458,610,21745,PLAN,NA,NA,9850,0.141307512,0.927382304,1.683388687,7,1.804602637,0.814256518,0,0,0,0,0,0,0,4,2.629503024,0.02740625,171.5746961,0.108825,0.04702219,4.953236276,10,6.57375756,0.00248,123.7193765,0.00815,0.003068241,5.000630001,26,17.09176966,0.001511538,209.8304983,0.01595,0.003171669,6.671130026,12,7.888509072,0.002204167,96.75001532,0.00685,0.002132532,4.857516149,0,0,0,0,0,0,0,31,20.37864844,0.001166935,107.1076527,0.0062,0.001249877,11.4617841,9,5.916381804,0.006597222,85.76115516,0.01915,0.005657854,4.514304749,16,10.5180121,0.005285938,135.2080078,0.029025,0.007147011,6.79978982,15212,598,1.367739,0.824996,1.327871,0.133213502,0.109639,0.091209645,-0.222715,2.57,5758,0,28.82593,6.52117,10.33395,6.95504,0,9.51223,15.61267,22.23902
461,613,21953,PLAN,NA,YES,14879,0.82533358,0.539372559,0.676411634,6,0.96642589,0.491561815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.70409129,0.0627275,291.2865818,0.6108,0.182716791,6.641355909,15,4.056136935,0.012881667,144.6392934,0.0727,0.018631952,6.221937907,2,0.540818258,0.002,76.25,0.00305,0.001525,1.699724242,0,0,0,0,0,0,0,20,5.40818258,0.000985,104.6885861,0.00465,0.001031183,8.407151899,3,0.811227387,0.010541667,49.47770451,0.012025,0.005215775,2.938130136,19,5.137773451,0.002563158,80.43228877,0.006825,0.002061607,5.924848052,36981,1386,2.033148,0.554991,1.37556,0.093164431,0.105405,0.065410096,-0.285159,1.9,3213,0,0,67.84835,20.89992,0.43265,0,2.13082,3.42068,5.26757
467,621,22313,PLAN,NA,NA,15123,0.988569215,0.491975919,0.731656731,7,0.957340934,0.518888742,1,0.227061148,0.000375,0,0,0,1.161895004,0,0,0,0,0,0,0,21,4.768284099,0.01529881,380.1903492,0.27425,0.058164597,8.247895485,26,5.903589837,0.026578846,476.5056487,0.659725,0.126649703,5.304981257,3,0.681183443,0.002841667,24.90770366,0.001675,0.000707794,2.247350998,0,0,0,0,0,0,0,16,3.632978361,0.000976563,95.35986577,0.0035,0.000931249,6.8,3,0.681183443,0.008508333,76.80757397,0.016,0.006535044,2.34719079,15,3.405917214,0.002576667,74.24036686,0.00535,0.001912927,6.053021441,44041,1108,1.489382,0.757615,1.311212,0.105427295,0.229013,0.077054561,-0.315169,2.19,2567,0.03406,0,29.17963,62.76424,0.77428,0,1.41913,2.31829,3.51037
468,622,22430,PLAN,NA,NA,15206,0.420339382,0.797859486,1.487429151,8,1.659102159,0.7740472,2,0.609514522,0.000625,72,9.00E-04,0.00045,2.192031022,5,1.523786304,0.00382,187.9639486,0.01815,0.007180223,3.545515566,6,1.828543565,0.04505,154.2853393,0.194075,0.069505545,7.81394502,13,3.961844391,0.003015385,159.0153561,0.0155,0.004794925,5.290673952,15,4.571358913,0.003731667,75.02411201,0.008375,0.00279965,5.484162508,0,0,0,0,0,0,0,68,20.72349374,0.000951103,77.03269884,0.0035,0.00073266,15.77781381,8,2.438058087,0.019825,141.5150197,0.088325,0.028055353,5.248010492,34,10.36174687,0.0062125,279.3484537,0.09465,0.017354523,9.867443129,32813,1052,1.638279,0.688759,1.338346,0.129531561,0.0873916,0.09501007,-0.21095,2.61,14793,0.15238,2.32835,32.95036,4.77859,6.82352,0,7.88407,19.3338,25.74894
469,623,22434,PLAN,NA,NA,15209,0.061718287,0.965554368,1.672503179,6,1.730041182,0.812223561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.212415131,0.0561875,99.95550612,0.112325,0.0561625,4.7430999,15,9.093113482,0.005496667,184.1591461,0.03745,0.010122614,8.784880231,15,9.093113482,0.003525,85.10520094,0.01035,0.002999958,5.120775373,0,0,0,0,0,0,0,30,18.18622696,0.0017425,154.4801987,0.01155,0.002691817,10.31109245,6,3.637245393,0.0124,57.15681359,0.022275,0.007087445,4.390248006,17,10.30552861,0.002236765,106.3776271,0.008225,0.002379417,5.974358974,16496,626,1.374928,0.820682,1.326214,0.149481388,0.136546,0.086157414,-0.281167,3.03,4497,0,0,27.24903,19.99273,12.82129,0,12.6758,18.04074,9.22042
471,625,22473,PLAN,NA,NA,15238,0.304202598,0.830221298,1.305371884,6,1.487556872,0.728928291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.661091047,0.0398,230.8130711,0.264625,0.091863602,7.895598438,23,8.74358487,0.004106522,173.1157326,0.0254,0.007109035,6.24741344,8,3.041246911,0.0013875,60.36036036,0.002575,0.0008375,3.654258284,0,0,0,0,0,0,0,36,13.6856111,0.001329167,78.11557477,0.00465,0.001038286,12.61734886,11,4.181714503,0.006838636,95.97135389,0.02365,0.006563132,4.97681564,24,9.123740734,0.006266667,187.9343891,0.050575,0.011777222,8.786419742,26305,786,1.367094,0.825385,1.310135,0.097336702,0.114355,0.087350023,-0.240838,2.21,9025,0,0,42.36457,14.36229,1.68789,0,7.27618,11.43889,22.87018
472,626,22530,PLAN,NA,NA,15278,0.482830219,0.730527324,1.099843273,6,1.308929251,0.667076742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4.069010417,0.021913333,268.8691828,0.227575,0.0589182,8.228336743,33,8.951822917,0.012257576,283.2740241,0.146725,0.034722528,8.580932415,7,1.898871528,0.002221429,113.8197811,0.00775,0.002528425,3.227755933,0,0,0,0,0,0,0,35,9.494357639,0.000986429,108.3792717,0.00525,0.001069084,10.38700798,4,1.085069444,0.0155,50.42573691,0.021325,0.007815989,4.076338094,21,5.696614583,0.003634524,122.6684908,0.02065,0.004458416,7.565068758,36864,1008,1.480998,0.761905,1.315403,0.135055702,0.185788,0.100659061,-0.279731,2.54,5533,0,0,35.66623,43.89106,1.68728,0,3.7462,6.72743,8.28179
474,628,22571,PLAN,NA,NA,15307,0.243523926,0.882889747,1.759176025,8,1.835917616,0.827813317,1,0.328116284,0.00055,0,0,0,1.385804656,4,1.312465138,0.0429375,72.48440033,0.07785,0.031122989,8.324740839,10,3.281162844,0.011575,207.2062631,0.08175,0.023984125,5.760969441,23,7.546674541,0.001234783,81.74760455,0.004025,0.001009405,7.877263256,20,6.562325688,0.00329375,73.22250942,0.008125,0.002411766,5.591026967,0,0,0,0,0,0,0,51,16.73393051,0.001673039,109.8019414,0.009925,0.00183703,15.87617123,15,4.921744266,0.008085,109.0986801,0.035275,0.008820628,6.496851592,23,7.546674541,0.007521739,233.5050739,0.0848,0.017563643,9.827311315,30477,1026,1.657892,0.680611,1.343071,0.136883393,0.0941438,0.09741914,-0.202498,2.68,11771,0.07219,22.54159,15.19178,3.7274,8.64586,0,11.19861,15.91692,22.70565
475,629,22587,PLAN,NA,NA,15318,0.551569296,0.692163315,0.952335766,6,1.240190173,0.614161259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.312578145,0.461425,0,0,0,5.730309256,8,2.500625156,0.01593125,143.5612091,0.057125,0.022871095,4.579813966,4,1.250312578,0.00146875,28.84528907,0.001175,0.000423665,2.446230274,0,0,0,0,0,0,0,22,6.87671918,0.001106818,84.55546985,0.0041,0.000935875,10.31754551,7,2.188047012,0.010228571,92.37990161,0.028125,0.009449144,3.307400285,15,4.688672168,0.007273333,187.8205155,0.052075,0.013660812,6.047479609,31992,834,1.315347,0.857856,1.296843,0.089717902,0.0953021,0.079185816,-0.264819,2.63,7228,0,0,57.69255,15.93523,0.73456,0,3.04451,8.95224,13.64091
481,639,23070,PLAN,NA,NA,15650,0.291818324,0.850035047,1.540952518,7,1.654091825,0.785823003,1,0.510751315,0.00045,0,0,0,1.060660172,0,0,0,0,0,0,0,9,4.596761837,0.01345,168.0930108,0.06065,0.02260851,7.357962471,17,8.682772358,0.005542647,237.6684868,0.057275,0.013173125,6.833117621,9,4.596761837,0.004030556,115.6546917,0.01445,0.004661527,4.502258412,0,0,0,0,0,0,0,29,14.81178814,0.001381897,106.2842838,0.005925,0.001468739,10.50265837,6,3.064507891,0.025091667,122.7733902,0.078875,0.03080589,4.780832565,13,6.639767097,0.003603846,159.5934812,0.0213,0.005751504,6.052244968,19579,704,1.419294,0.795028,1.326986,0.130957051,0.127064,0.083654541,-0.278366,3.91,7896,0.09194,0,24.73058,19.25022,7.411,0,8.18734,30.75744,9.57148
484,643,23140,PLAN,NA,NA,15699,0.16738509,0.91398108,1.656969248,7,1.778525059,0.809283882,0,0,0,0,0,0,0,1,0.223214286,0.0347,0,0,0,3.502803529,14,3.125,0.023675,268.5699767,0.250375,0.063583942,9.414348584,40,8.928571429,0.003625625,225.1859925,0.038025,0.0081644,9.728968007,35,7.8125,0.002955714,130.1921352,0.021275,0.003848108,7.205340274,0,0,0,0,0,0,0,100,22.32142857,0.00107625,131.7871291,0.0108,0.001418359,19.0893507,17,3.794642857,0.014852941,252.5940835,0.16195,0.037517651,7.134416654,39,8.705357143,0.003724359,112.1190979,0.01725,0.004175718,11.27607134,44800,1310,1.745932,0.64629,1.340393,0.143248569,0.115952,0.103910733,-0.242167,3.01,15910,0,3.09821,29.59375,12.94866,9.23661,0,9.60938,22.54464,12.96875
485,644,23241,PLAN,NA,NA,15769,0.479230896,0.753724037,1.167087429,7,1.466679253,0.688727775,0,0,0,0,0,0,0,5,3.229765519,0.00106,192.9274115,0.005125,0.002045031,2.300789446,5,3.229765519,0.038555,169.3131676,0.168,0.065278692,5.910333758,16,10.33524966,0.00165,98.75400284,0.0064,0.001629441,5.908391567,4,2.583812415,0.0038,53.65977579,0.00565,0.002039071,3.021373969,0,0,0,0,0,0,0,31,20.02454622,0.001619355,186.5578263,0.014425,0.003021033,10.45508916,4,2.583812415,0.00585,51.14565194,0.007425,0.002992021,2.827340948,17,10.98120276,0.004338235,139.8009666,0.020375,0.006064895,6.269113148,15481,604,1.369407,0.823991,1.327528,0.108119031,0.105185,0.077245587,-0.231474,1.94,3886,0,1.36942,49.80944,6.82126,3.92739,0,12.97074,6.04612,19.05562
486,645,23281,PLAN,NA,NA,15798,0.24669747,0.86231552,1.358369288,6,1.545061999,0.742920342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.573340196,0.0281,167.703352,0.12955,0.047124642,6.173751981,25,10.72225081,0.001597,110.3793404,0.0077,0.001762758,8.820773355,14,6.004460456,0.004103571,119.7856543,0.01485,0.00491549,6.383317029,0,0,0,0,0,0,0,38,16.29782124,0.001211184,122.6766268,0.00755,0.00148584,11.62983763,3,1.286670098,0.074225,105.4076817,0.169825,0.078238852,4.921755011,13,5.575570424,0.003709615,148.9663663,0.021025,0.005526079,5.555507171,23316,804,1.485334,0.75968,1.330351,0.142189697,0.0963696,0.08547206,-0.296807,3.92,10836,0,0,28.92434,6.84937,9.85589,0,7.89587,38.20124,8.27329
